Address
Anklamer Str. 33
Anklamer Str. 33
Anklamer Str. 39
Anklamer Str. 39
Annenstr.  9
Annenstr. 12
Annenstr. 3
Ansbacher Str 2
Ansbacher Str 21
Ansbacher Str 22
Ansbacher Str 4
Ansbacher Str.  23
Ansbacher Str.  29
Ansbacher Str.  29
Ansbacher Str.  38
Ansbacher Str.  40
Ansbacher Str.  42
Ansbacher Str.  46
Ansbacher Str.  48
Ansbacher Str.  8
Ansbacher Str.  9
Ansbacher Str. 10
Ansbacher Str. 17
Ansbacher Str. 51
Ansbacher Str. 55
Ansbacher Str. 55
Ansbacher Str. 8a
Ansbacher Str. 9
Ansbacherstr. 25
Anzengruberstr.  11
Anzengruberstr. 26
Anzengruberstr. 6
Apostel Paulus Str. 12
Apostel-Paulus-Str.  26
Apostel-Paulus-Str. 18 (AF)
Apostel-Paulus-Str. 20
Apostel-Paulus-Str. 25
Apostel-Paulus-Str. 26
Apostel-Paulusstr. 36
"Arminiushalle, Stand  285"
Arndtstr. 29
Artilleriestr.  36
Artilleriestr. 3
Artilleriestr. 9
Aschaffenburger Str.  15
Aschaffenburger Str.  22
Aschaffenburger Str.  9
Aschaffenburger Str. 14
Aschaffenburger Str. 15
Aschaffenburger Str. 18
Aschaffenburger Str. 20
"Aschaffenburger Str. 20, III.,"
Aschaffenburger Str. 23
Aschaffenburger Str. 3
Aschaffenburger Str. 4
Aschaffenburger Str. 5
"Aschaffenburger Str. 6, ptr.,"
Aschaffenburger Str. 6a
Aschaffenburger Str. 9
Attilastr. 96
Auerbachstr. 17
Augsburger Str.  21
Augsburger Str.  28
Augsburger Str.  41
Augsburger Str.  43
Augsburger Str.  44
Augsburger Str.  47
Augsburger Str.  50
Augsburger Str.  53
Augsburger Str.  60
Augsburger Str.  68
Augsburger Str.  8
Augsburger Str. 10
Augsburger Str. 13
Augsburger Str. 17
Augsburger Str. 18
Augsburger Str. 21
Augsburger Str. 24
Augsburger Str. 29
Augsburger Str. 30
Augsburger Str. 31
Augsburger Str. 35
Augsburger Str. 38
Augsburger Str. 38
Augsburger Str. 40
Augsburger Str. 42
Augsburger Str. 42
Augsburger Str. 51
Augsburger Str. 52
Augsburger Str. 53
"Augsburger Str. 53, Biswanger,"
Augsburger Str. 54
Augsburger Str. 54
Augsburger Str. 54
Augsburger Str. 60
Augsburger Str. 61
Augsburger Str. 61
Augsburger Str. 66
Augsburger Str. 68
Augsburger Str. 74
Augsburgerstr.  45
Augsburgerstr. 40
Augsburgerstr. 48
Augsburgerstr. 55
August-Müller-Str. 2
Augustastr. 1
Augustastr. 18
Augustastr. 65
Augustastr. 8
Auguste-Viktoria-Str.  55
Auguste-Viktoria-Str. 
Auguste-Viktoria-Weg 
Auguststr. 60
Babbarossastr. 49
Babelsberger  Str. 52
Babelsberger Str. 40
Babelsberger Str. 47
Babelsberger Str. 49
Babelsberger Str. 5
Babelsberger Str. 5
Bachestr. 1
Bachestr. 9
Bachstr.  11
Bachstr.  488
Bachstr. 10
Bachstr. 10
Bachstr. 14
Bachstr. 7
Bachstr. 8
Bachstr. 8
Badener Ring 36 (Quelle: 6)
Badensche Str.  13
Badensche Str.  21
Badensche Str.  29
Badensche Str.  46
Badensche Str.  8
Badensche Str. 13
Badensche Str. 14
Badensche Str. 15
Badensche Str. 19
Badensche Str. 29a
Badensche Str. 31
Badensche Str. 35
Badensche Str. 39
Badensche Str. 4
"Badensche Str. 54, G. I.,"
Badensche Str. 6
Badensche Str. 6
Badensche Str. 6
"Badensche Str. 6, Böhm,"
Badensche-Str. 4
Badenschestr. 5
Badstr.  59
Badstr. 11
Badstr. 23
Badstr. 26
Badstr. 31
Badstr. 31
Badstr. 38/39
Badstr. 40
Badstr. 44
Badstr. 45/46
Badstr. 55
Badstr. 57
Badstr. 60
Badstr. 61
Badstr. 62
Badstr. 62
Badstr. 65
Bahnhofstr.  17
Bahnhofstr. 7/49
Bahnstr. 1
Bahnstr. 16
Bahnstr. 18
Bahnstr. 22
Bahnstr. 22
Bahnstr. 45
Bahnstr. 68/72
Bamberger Str.  12
Bamberger Str.  3
Bamberger Str.  35
Bamberger Str.  39
Bamberger Str.  41
Bamberger Str.  5
Bamberger Str.  61
Bamberger Str. 14
"Bamberger Str. 15, Gths. I., III.,"
Bamberger Str. 17
Bamberger Str. 18
Bamberger Str. 19
Bamberger Str. 19
Bamberger Str. 25
Bamberger Str. 26
Bamberger Str. 26
Bamberger Str. 27
Bamberger Str. 27
Bamberger Str. 28
Bamberger Str. 28
Bamberger Str. 30
Bamberger Str. 30
Bamberger Str. 31
Bamberger Str. 34
Bamberger Str. 36
Bamberger Str. 37
Bamberger Str. 38
Bamberger Str. 40
Bamberger Str. 41
Bamberger Str. 46
"Bamberger Str. 46, Gth. IV.,"
Bamberger Str. 47
Bamberger Str. 49
Bamberger Str. 5
Bamberger Str. 50
Bamberger Str. 60
Bamberger Str. 60
Bamberger Str. 61
Bamberger Str. 61
Bamberger Str. 61
Bamberger Str. 7
Bamberger Str./ Ecke Nachod Str. 
Bandelstr. 12
Bandelstr. 43
Barbarossa Platz 3
Barbarossa Str. 44
Barbarossaplatz 1
Barbarossastr.  14
Barbarossastr.  21
Barbarossastr.  28
Barbarossastr.  35
Barbarossastr.  44
Barbarossastr.  48
Barbarossastr.  9
Barbarossastr. 16
Barbarossastr. 22
Barbarossastr. 23
Barbarossastr. 23
Barbarossastr. 25
Barbarossastr. 26
Barbarossastr. 27
Barbarossastr. 31
Barbarossastr. 32
Barbarossastr. 32a
Barbarossastr. 35
Barbarossastr. 35
Barbarossastr. 38
Barbarossastr. 39
Barbarossastr. 39
Barbarossastr. 4
Barbarossastr. 40
Barbarossastr. 41
Barbarossastr. 41
Barbarossastr. 42
Barbarossastr. 43
Barbarossastr. 43
Barbarossastr. 44
Barbarossastr. 44
Barbarossastr. 45
Barbarossastr. 45
Barbarossastr. 49
Barbarossastr. 50
Barbarossastr. 52
"Barbarossastr. 53, Schlesinger,"
Barbarossastr. 54
Barbarossastr. 56
Barbarossastr. 6
Barbarossastr. 60
Barbarossastr. 63
Bardelebenstr. 7
Barnimstr.  12
Barnimstr.  12
Barnimstr.  12
Barnimstr.  12
Barnimstr.  2
Barnimstr.  20
Barnimstr.  20
Barnimstr.  29
Barnimstr.  30
Barnimstr.  44
Barnimstr. 2
Barnimstr. 24
Barnimstr. 33
Barnimstr. 50
Barnimstr. 72
Bartelstr.  11
Bärwaldstr.  47
Baselerstr. 46
Bastianstr.  8
Bauhofstr. 7
Baumeisterstr. 1
Baumschulenstr. 102
Baumschulenstr. 12
Baumschulenstr. 96
Bayerische Str.  1
Bayerische Str.  27
Bayerische Str.  32
Bayerische Str.  34
Bayerische Str. 15 bei Zech
Bayerische Str. 25
Bayerische Str. 30
Bayerische Str. 31
Bayerische Str. 31
Bayerische Str. 4
Bayerischer Platz  1
Bayerischer Platz  10
Bayerischer Platz  4
Bayerischer Platz  5
Bayerischer Platz  6
Bayerischer Platz 10
Bayerischer Platz 12
Bayerischer Platz 13/14
Bayerischer Platz 2
Bayerischer Platz 6 & 9
Bayerischer Platz 9
Bayernalle 19
Bayreuther Str.  1
Bayreuther Str.  2
Bayreuther Str.  32
Bayreuther Str.  39
Bayreuther Str.  4
Bayreuther Str. 1
Bayreuther Str. 11
Bayreuther Str. 11
Bayreuther Str. 12
Bayreuther Str. 18
Bayreuther Str. 27
Bayreuther Str. 29
Bayreuther Str. 29
Bayreuther Str. 35
Bayreuther Str. 37
Bayreuther Str. 37
Bayreuther Str. 38
Bayreuther Str. 38
Bayreuther Str. 40
"Bayreuther Str. 40 
    
                                                                                          Kronenstr. 66/67"
Bayreuther Str. 43
Bayrischer Platz  1
Bayrischer Platz  10
Bayrischer Platz 4
Behmstr. 11
Behrenstr. 14/16
Behrenstr. 17
Behrenstr. 20
Behrenstr. 20
Behrenstr. 20
Behrenstr. 21/22
Behrenstr. 23
Behrenstr. 24
Behrenstr. 26a
Behrenstr. 27
Behrenstr. 28
Behrenstr. 30
Behrenstr. 32/33
Behrenstr. 32/33
Behrenstr. 33
Behrenstr. 49
Behrenstr. 50/52
Behrenstr. 50/52
Behrenstr. 50/52
Behrenstr. 50/52
Behrenstr. 50/52
Behrenstr. 51/52
Behrenstr. 53/54
Behrenstr. 55/57
Behrenstr. 63
Behrenstr. 63
Behrenstr. 7
Behringstr. 10
Belforter Str. 4
Belle-Alliance-Platz  5
Belle-Alliance-Platz 17
Belle-Alliance-Platz 20
Belle-Alliance-Platz 23
Belle-Alliance-Platz 6
Belle-Alliance-Platz 8
Belle-Alliance-Platz 9
Belle-Alliance-Str. 101
Belle-Alliance-Str. 103
Belle-Alliance-Str. 12
Belle-Alliance-Str. 13
Belle-Alliance-Str. 13
Belle-Alliance-Str. 14a
Belle-Alliance-Str. 23
Belle-Alliance-Str. 3
Belle-Alliance-Str. 7/10
Belle-Alliance-Str. 7/10
Belle-Alliance-Str. 7/10
Belle-Alliance-Str. 81
Belle-Alliance-Str. 82
Belle-Alliance-Str. 92
Belle-Alliance-Str. 92
Belle-Alliance-Str. 92
Bellermannstr. 70
Bellevuestr. 10
Bellevuestr. 11
Bellevuestr. 11a
Bellevuestr. 11a
Bellevuestr. 11a
Bellevuestr. 14
Bellevuestr. 14
Bellevuestr. 14
Bellevuestr. 15
Bellevuestr. 15
Bellevuestr. 21/22
Bellevuestr. 3
Bellevuestr. 6
Bellevuestr. 6a
"Belziger Str. 41, I.,"
Belziger Str. 53
Belziger Str. 53
Belziger Str. 53
Belzigerstr. 69/71
Bendlerstr. 11/14
Bendlerstr. 18
Bendlerstr. 36
Bennigsenstr. 20/22
"Bennigsenstr. 6, II., Port. I.,"
Benzmannstr. 3
Benzstr. 1
Berchdesgadener Str.  24
Berchtesgadener Str.  38
Berchtesgadener Str. 14
Berchtesgadener Str. 15
Berchtesgadener Str. 18/19
Berchtesgadener Str. 34 Hof
Berchtesgadener Str. 35
Berchtesgadener Str. 36
Berchtesgadener Str. 37
Berchtesgadener Str. 37
Berchtesgadener Str. 37
Berchtesgadener Str. 38
Bergmannstr. 16
Bergmannstr. 30
Bergstr.  149
Bergstr.  159
Bergstr.  93
Bergstr. 1
Bergstr. 1
Bergstr. 130
Bergstr. 132
Bergstr. 136/7
Bergstr. 151
Bergstr. 157
Bergstr. 159
Bergstr. 25/26
Bergstr. 28
Bergstr. 30/31
Bergstr. 46
Bergstr. 57
Bergstr. 58
Bergstr. 63
Bergstr. 70
Bergstr. 90/1
Berkaer Str.  4
Berlepschstr. 16/18
Berlichingenstr.  4
Berliner Allee  24
Berliner Allee  255
Berliner Allee 134
Berliner Allee 134
Berliner Allee 234
Berliner Allee 237
Berliner Allee 238
Berliner Allee 241
Berliner Allee 252
Berliner Allee 29/31
Berliner Allee 64
Berliner Allee 74
Berliner Allee 89
Berliner Chaussee 33
Berliner Str.  10
Berliner Str.  14
Berliner str.  144
Berliner Str.  146
Berliner Str.  160
Berliner Str.  166
Berliner Str.  18
Berliner Str.  21
Berliner Str.  32
Berliner Str.  5
Berliner Str.  58
Berliner Str.  60
Berliner Str.  61
Berliner Str.  84
Berliner Str.  95
Berliner Str.  95
Berliner Str.  97
Berliner Str. 1
Berliner Str. 1/4
Berliner Str. 108
Berliner Str. 111
Berliner Str. 112
Berliner Str. 112
Berliner Str. 114
Berliner Str. 114
Berliner Str. 123/125
Berliner Str. 123/125
Berliner Str. 125
Berliner Str. 125
Berliner Str. 126
Berliner Str. 128
Berliner Str. 128
Berliner Str. 13
Berliner Str. 130
Berliner Str. 133
Berliner Str. 143
Berliner Str. 15
Berliner Str. 15
Berliner Str. 16
Berliner Str. 160
Berliner Str. 164
Berliner Str. 19
Berliner Str. 2
Berliner Str. 23
Berliner Str. 24
Berliner Str. 3
Berliner Str. 3
Berliner Str. 31
Berliner Str. 33
Berliner Str. 33
Berliner Str. 35
Berliner Str. 35/39
Berliner Str. 4
Berliner Str. 40
Berliner Str. 41
Berliner Str. 42/43
Berliner Str. 46
Berliner Str. 47
Berliner Str. 5
Berliner Str. 51/55
Berliner Str. 52
Berliner Str. 54/55
Berliner Str. 65
Berliner Str. 69
Berliner Str. 73
Berliner Str. 73
Berliner Str. 74/75
Berliner Str. 75
Berliner Str. 82
Berliner Str. 82
Berliner Str. 86
Berliner Str. 91
Berliner Str. 91
Berliner Str. 93
Berliner Str. 95
Berlinerstr. 96
Bernauer Str. 111
Bernauer Str. 17
Bernauer Str. 47a
Bernburger Str. 14
Bernburger Str. 3
Bernburger Str. 3
Bernburger Str. 7
Berncastler Str. 16
Berolina-Hochhaus am Alexanderplatz  1
Besselstr.  3
Besselstr. 10
Besselstr. 12
Bethanienufer 6
Bethanienufer 6
Beusselstr.  10
Beusselstr.  15
Beusselstr.  18
Beusselstr.  23
Beusselstr.  25
Beusselstr.  38
Beusselstr.  44
Beusselstr.  72
Beusselstr.  72
Beusselstr.  73
Beusselstr.  78
Beusselstr.  81
Beusselstr. 38
Beusselstr. 55
Beuthstr. 1
Beuthstr. 1
Beuthstr. 1
Beuthstr. 1
Beuthstr. 10
Beuthstr. 12
Beuthstr. 14
Beuthstr. 15
Beuthstr. 15
Beuthstr. 15
Beuthstr. 16
Beuthstr. 16
Beuthstr. 18
Beuthstr. 19
Beuthstr. 2/3
Beuthstr. 2/3
Beuthstr. 20
Beuthstr. 20
Beuthstr. 20
Beuthstr. 4
Beuthstr. 4
Beuthstr. 4
Beuthstr. 5
Beuthstr. 6
Beuthstr. 6
Beuthstr. 7
Beuthstr. 7
Beuthstr. 9
Beymestr. 17
Binzstr. 2
Binzstr. 4
Binzstr. 44
Binzstr. 60
Binzstr. 65
Binzstr. 66
Birkbuschgarten 11
Birkenallee. 3 (lt. 30)
Birkenstr.  19
Birkenstr.  57
Birkenstr. 14
Birkenstr. 33
Birkenstr. 44
Birkenstr. 57
Birkenstr. 68
Birkenstr. 76
Bischofstr.  10
Bischofstr.  26
Bischofstr. 
Bischofstr. 10
Bischofstr. 10
Bischofstr. 11
Bischofstr. 11
Bischofstr. 13
Bischofstr. 16
Bischofstr. 17
Bischofstr. 18
Bischofstr. 19
Bischofstr. 19/21
Bischofstr. 19/21
Bischofstr. 19/21
Bischofstr. 19/21
Bischofstr. 19/21
Bischofstr. 2
Bischofstr. 2/3
Bischofstr. 2/3
Bischofstr. 22
Bischofstr. 22
Bischofstr. 22
Bischofstr. 23
Bischofstr. 23
Bischofstr. 23
Bischofstr. 23
Bischofstr. 23/24
Bischofstr. 25/26
Bischofstr. 25/26
Bischofstr. 25/26
Bischofstr. 3
Bischofstr. 6-8
Bischofstr. 6/8
Bischofstr. 6/8
Bischofstr. 9
Bismarckallee 4
Bismarckstr.  102
Bismarckstr.  104
Bismarckstr.  12
Bismarckstr.  13
Bismarckstr.  6
Bismarckstr.  7
Bismarckstr.  91
Bismarckstr. 
Bismarckstr. 1
Bismarckstr. 1
Bismarckstr. 10 I
Bismarckstr. 10
Bismarckstr. 106
Bismarckstr. 106
Bismarckstr. 106
Bismarckstr. 106
Bismarckstr. 109
Bismarckstr. 115
Bismarckstr. 13
Bismarckstr. 13
Bismarckstr. 23
Bismarckstr. 42
Bismarckstr. 46
Bismarckstr. 5
Bismarckstr. 6
Bismarckstr. 67
Bismarckstr. 67
Bismarckstr. 78
Bismarckstr. 79
Bismarckstr. 79
Bismarckstr. 81
Bismarckstr. 82/83
Bismarckstr. 93/94
"Bismarckstraße, Steglitz "
Bissingzeile 7
Björnsonstr. 30
Blankenburger Str. 8
Blankenfeldestr.  13
Bleibtreustr.  20
Bleibtreustr.  25
Bleibtreustr.  25
Bleibtreustr.  40
Bleibtreustr. 15/16
Bleibtreustr. 18
Bleibtreustr. 19
Bleibtreustr. 20
Bleibtreustr. 20
Bleibtreustr. 24
Bleibtreustr. 25
Bleibtreustr. 25
Bleibtreustr. 34/35
Bleibtreustr. 4
Bleibtreustr. 4
Bleibtreustr. 41
Bleibtreustr. 41
Bleibtreustr. 42
Bleibtreustr. 44
Bleibtreustr. 45
Bleibtreustr. 48
Bleibtreustr. 50
Bleibtreustr. 6
Blücherstr.  14
Blücherstr.  28
Blücherstr. 14
Blücherstr. 15
Blücherstr. 18
Blücherstr. 22
Blücherstr. 22
Blücherstr. 27
Blücherstr. 31
Blücherstr. 31
Blücherstr. 31
Blücherstr. 40
Blücherstr. 9
Blumenstr.  93
Blumenstr. 22
Blumenstr. 31
Blumenstr. 45
Blumenstr. 49/III
Blumenstr. 7
Blumenstr. 7
Blumenstr. 80/81
Blumenstr. 81
Blumenstr. 88
Blumenstr. 88
Blumenstr. 93
Blumenstr. 98
Blumenstr. 98
Blumenthalstr. 6
Blumenthalstr. 9
Blumenweg 16
Blumes Hof 15
Blumeshof 12
Blumeshof 13
Blumeshof 15
Blumeshof 15
"Blumeshof 15, II.,"
Blumeshof 5
Bochumer Str.  12
Bochumer Str.  6
Bochumer Str.  7
Bochumer Str.  7
Bochumer Str. 1
Bochumer Str. 10
Bochumer Str. 14
Bochumer Str. 14
Bochumer Str. 18
Bochumer Str. 18
Bochumer Str. 2
Bochumer Str. 23
Bochumer Str. 25
Böckhstr.  27
Böckhstr. 53
